EcritureID;Scenario;Annee;Mois;Date;CodeEntite;Entite;Site;CodeProduit;Produit;Canal;Compte;LibelleCompte;PosteP&L;Quantite;PrixUnitaire_EUR;Montant_kEUR;Client;CentreCout
EC00000137;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2364.00;0.95;2.24;Casino;
EC00000138;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3711.00;0.95;3.52;Leclerc;
EC00000139;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2467.00;0.95;2.34;Système U;
EC00000140;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2774.00;0.96;2.65;Cora;
EC00000141;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;4838.00;0.95;4.60;Casino;
EC00000142;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;2046.00;0.95;1.94;Système U;
EC00000143;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;2089.00;0.95;1.98;Géant Casino;
EC00000144;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;2959.00;0.95;2.81;Monoprix;
EC00000145;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;2331.00;0.95;2.22;Carrefour;
EC00000146;Budget;2026;1;2026-01-01;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1227.00;0.95;1.17;Auchan;
EC00000147;Budget;2026;1;2026-01-01;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;9374.00;0.95;8.91;Intermarché;
EC00000148;Budget;2026;1;2026-01-01;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;965.00;0.95;0.92;Monoprix;
EC00000149;Budget;2026;1;2026-01-01;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;587.00;0.95;0.56;Cora;
EC00000150;Budget;2026;1;2026-01-01;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3425.00;0.95;3.24;Leclerc;
EC00000151;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1064.00;0.95;1.01;Auchan;
EC00000152;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2105.00;0.95;2.00;Casino;
EC00000153;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2295.00;0.95;2.18;Géant Casino;
EC00000154;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1547.00;0.95;1.47;Intermarché;
EC00000155;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;6960.00;0.95;6.61;Monoprix;
EC00000156;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;327.00;0.95;0.31;Monoprix;
EC00000157;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;3533.00;0.95;3.36;Cora;
EC00000158;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;3455.00;0.95;3.28;Intermarché;
EC00000159;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;3461.00;0.95;3.29;Système U;
EC00000160;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2687.00;0.95;2.55;Casino;
EC00000161;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2218.00;0.95;2.11;Cora;
EC00000162;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3944.00;0.95;3.75;Casino;
EC00000163;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2701.00;0.95;2.57;Système U;
EC00000164;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;6573.00;0.95;6.24;Auchan;
EC00000165;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;217.00;0.92;0.20;Monoprix;
EC00000166;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2772.00;0.95;2.63;Auchan;
EC00000167;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4114.00;0.95;3.91;Intermarché;
EC00000168;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1511.00;0.95;1.44;Monoprix;
EC00000169;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;335.00;0.96;0.32;Carrefour;
EC00000170;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3102.00;0.95;2.94;Système U;
EC00000171;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2139.00;1.05;2.24;Leclerc;
EC00000172;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2829.00;1.05;2.97;Intermarché;
EC00000173;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;606.00;1.06;0.64;Monoprix;
EC00000174;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1059.00;1.05;1.11;Système U;
EC00000175;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2446.00;1.05;2.57;Cora;
EC00000176;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1258.00;1.05;1.32;Auchan;
EC00000177;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2498.00;1.05;2.62;Casino;
EC00000178;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1204.00;1.05;1.27;Système U;
EC00000179;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1411.00;1.05;1.48;Géant Casino;
EC00000180;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1273.00;1.05;1.34;Carrefour;
EC00000181;Budget;2026;1;2026-01-28;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1827.00;1.05;1.92;Système U;
EC00000182;Budget;2026;1;2026-01-28;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;554.00;1.05;0.58;Leclerc;
EC00000183;Budget;2026;1;2026-01-28;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;794.00;1.05;0.83;Auchan;
EC00000184;Budget;2026;1;2026-01-28;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3443.00;1.05;3.61;Carrefour;
EC00000185;Budget;2026;1;2026-01-28;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1119.00;1.05;1.18;Géant Casino;
EC00000186;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;662.00;1.04;0.69;Intermarché;
EC00000187;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1719.00;1.05;1.80;Monoprix;
EC00000188;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;504.00;1.05;0.53;Leclerc;
EC00000189;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;3660.00;1.05;3.84;Géant Casino;
EC00000190;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2883.00;1.05;3.04;Auchan;
EC00000191;Budget;2026;1;2026-01-20;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3596.00;1.05;3.78;Casino;
EC00000192;Budget;2026;1;2026-01-20;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1372.00;1.05;1.44;Leclerc;
EC00000193;Budget;2026;1;2026-01-20;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;465.00;1.05;0.49;Auchan;
EC00000194;Budget;2026;1;2026-01-20;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1217.00;1.05;1.28;Monoprix;
EC00000195;Budget;2026;1;2026-01-20;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3053.00;1.05;3.20;Système U;
EC00000196;Budget;2026;1;2026-01-06;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1336.00;1.05;1.40;Casino;
EC00000197;Budget;2026;1;2026-01-06;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4050.00;1.05;4.25;Système U;
EC00000198;Budget;2026;1;2026-01-06;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1751.00;1.05;1.84;Monoprix;
EC00000199;Budget;2026;1;2026-01-06;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;781.00;1.05;0.82;Cora;
EC00000200;Budget;2026;1;2026-01-06;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;734.00;1.05;0.77;Géant Casino;
EC00000201;Budget;2026;1;2026-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1158.00;1.05;1.22;Cora;
EC00000202;Budget;2026;1;2026-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1243.00;1.05;1.31;Géant Casino;
EC00000203;Budget;2026;1;2026-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1778.00;1.05;1.87;Auchan;
EC00000204;Budget;2026;1;2026-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2771.00;1.05;2.91;Leclerc;
EC00000205;Budget;2026;1;2026-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2326.00;1.04;2.43;Carrefour;
EC00000206;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1857.00;1.05;1.95;Géant Casino;
EC00000207;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;803.00;1.05;0.84;Auchan;
EC00000208;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1366.00;1.05;1.43;Monoprix;
EC00000209;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2520.00;1.05;2.65;Système U;
EC00000210;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2024.00;1.05;2.13;Carrefour;
EC00000211;Budget;2026;1;2026-01-10;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;779.00;1.05;0.82;Géant Casino;
EC00000212;Budget;2026;1;2026-01-10;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1777.00;1.05;1.87;Système U;
EC00000213;Budget;2026;1;2026-01-10;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1809.00;1.05;1.90;Carrefour;
EC00000214;Budget;2026;1;2026-01-10;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1831.00;1.05;1.92;Cora;
EC00000215;Budget;2026;1;2026-01-10;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1015.00;1.04;1.06;Leclerc;
EC00000216;Budget;2026;1;2026-01-18;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1458.00;1.05;1.53;Géant Casino;
EC00000217;Budget;2026;1;2026-01-18;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1116.00;1.05;1.17;Carrefour;
EC00000218;Budget;2026;1;2026-01-18;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2032.00;1.05;2.13;Casino;
EC00000219;Budget;2026;1;2026-01-18;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1912.00;1.05;2.01;Leclerc;
EC00000220;Budget;2026;1;2026-01-18;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1435.00;1.05;1.51;Auchan;
EC00000221;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3629.00;1.05;3.81;Carrefour;
EC00000222;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1218.00;1.05;1.28;Casino;
EC00000223;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1393.00;1.05;1.46;Cora;
EC00000224;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;639.00;1.05;0.67;Géant Casino;
EC00000225;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;803.00;1.06;0.85;Leclerc;
EC00000226;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;748.00;1.06;0.79;Casino;
EC00000227;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1556.00;1.05;1.63;Système U;
EC00000228;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2552.00;1.05;2.68;Cora;
EC00000229;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1172.00;1.05;1.23;Intermarché;
EC00000230;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1143.00;1.05;1.20;Leclerc;
EC00000231;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1374.00;1.05;1.44;Géant Casino;
EC00000232;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1610.00;1.05;1.69;Monoprix;
EC00000233;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2078.00;1.05;2.18;Carrefour;
EC00000234;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1689.00;1.05;1.77;Intermarché;
EC00000235;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1496.00;1.06;1.58;Auchan;
EC00000236;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1071.00;1.05;1.12;Système U;
EC00000237;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1991.00;1.05;2.09;Leclerc;
EC00000238;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1557.00;1.05;1.64;Géant Casino;
EC00000239;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2866.00;1.05;3.01;Cora;
EC00000240;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1846.00;1.05;1.94;Auchan;
EC00000241;Budget;2026;1;2026-01-13;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;607.00;1.05;0.64;Cora;
EC00000242;Budget;2026;1;2026-01-13;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4568.00;1.05;4.79;Casino;
EC00000243;Budget;2026;1;2026-01-13;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1380.00;1.05;1.45;Carrefour;
EC00000244;Budget;2026;1;2026-01-13;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;986.00;1.05;1.04;Système U;
EC00000245;Budget;2026;1;2026-01-13;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1777.00;1.05;1.86;Monoprix;
EC00000246;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2214.00;1.05;2.32;Intermarché;
EC00000247;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2001.00;1.05;2.10;Géant Casino;
EC00000248;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;470.00;1.04;0.49;Casino;
EC00000249;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1536.00;1.05;1.61;Monoprix;
EC00000250;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1830.00;1.05;1.93;Cora;
EC00000251;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3231.00;1.05;3.39;Intermarché;
EC00000252;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;860.00;1.05;0.90;Monoprix;
EC00000253;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1480.00;1.05;1.55;Système U;
EC00000254;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1767.00;1.05;1.86;Carrefour;
EC00000255;Budget;2026;1;2026-01-14;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2555.00;1.05;2.69;Casino;
EC00000256;Budget;2026;1;2026-01-16;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;646.00;1.05;0.68;Carrefour;
EC00000257;Budget;2026;1;2026-01-16;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2245.00;1.05;2.36;Système U;
EC00000258;Budget;2026;1;2026-01-16;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1664.00;1.05;1.75;Monoprix;
EC00000259;Budget;2026;1;2026-01-16;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1147.00;1.05;1.20;Géant Casino;
EC00000260;Budget;2026;1;2026-01-16;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2108.00;1.05;2.21;Casino;
EC00000261;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1198.00;1.05;1.26;Auchan;
EC00000262;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;535.00;1.05;0.56;Carrefour;
EC00000263;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;5691.00;1.05;5.97;Cora;
EC00000264;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;384.00;1.04;0.40;Intermarché;
EC00000265;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1214.00;1.05;1.28;Leclerc;
EC00000266;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2438.00;1.05;2.56;Carrefour;
EC00000267;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1931.00;1.05;2.03;Intermarché;
EC00000268;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2703.00;1.05;2.84;Auchan;
EC00000269;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1471.00;1.05;1.54;Leclerc;
EC00000270;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1005.00;1.04;1.05;Cora;
EC00000271;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1210.00;1.05;1.27;Casino;
EC00000272;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1177.00;1.05;1.24;Auchan;
EC00000273;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;531.00;1.05;0.56;Système U;
