EcritureID;Scenario;Annee;Mois;Date;CodeEntite;Entite;Site;CodeProduit;Produit;Canal;Compte;LibelleCompte;PosteP&L;Quantite;PrixUnitaire_EUR;Montant_kEUR;Client;CentreCout
EC00000137;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;4137.00;0.95;3.93;Carrefour;
EC00000138;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;4831.00;0.95;4.59;Monoprix;
EC00000139;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;1189.00;0.95;1.13;Auchan;
EC00000140;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;325.00;0.95;0.31;Casino;
EC00000141;Réel;2025;1;2025-01-12;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1379.00;0.95;1.31;Auchan;
EC00000142;Réel;2025;1;2025-01-12;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2406.00;0.95;2.29;Monoprix;
EC00000143;Réel;2025;1;2025-01-12;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4097.00;0.95;3.89;Cora;
EC00000144;Réel;2025;1;2025-01-12;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4030.00;0.95;3.83;Géant Casino;
EC00000145;Réel;2025;1;2025-01-12;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1349.00;0.95;1.28;Casino;
EC00000146;Réel;2025;1;2025-01-21;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4290.00;0.95;4.08;Géant Casino;
EC00000147;Réel;2025;1;2025-01-21;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2606.00;0.95;2.48;Leclerc;
EC00000148;Réel;2025;1;2025-01-21;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1892.00;0.95;1.80;Monoprix;
EC00000149;Réel;2025;1;2025-01-21;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2131.00;0.95;2.02;Intermarché;
EC00000150;Réel;2025;1;2025-01-21;BU01;Céréales & Meunerie;Roubaix;P101;Farine T55 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2289.00;0.95;2.17;Auchan;
EC00000151;Réel;2025;1;2025-01-20;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1935.00;0.95;1.84;Géant Casino;
EC00000152;Réel;2025;1;2025-01-20;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2788.00;0.95;2.65;Auchan;
EC00000153;Réel;2025;1;2025-01-20;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;4748.00;0.95;4.51;Intermarché;
EC00000154;Réel;2025;1;2025-01-20;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2143.00;0.95;2.04;Casino;
EC00000155;Réel;2025;1;2025-01-20;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;3464.00;0.95;3.28;Carrefour;
EC00000156;Réel;2025;1;2025-01-05;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;4952.00;0.95;4.70;Auchan;
EC00000157;Réel;2025;1;2025-01-05;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;1392.00;0.95;1.32;Monoprix;
EC00000158;Réel;2025;1;2025-01-05;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;1940.00;0.95;1.84;Carrefour;
EC00000159;Réel;2025;1;2025-01-05;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;3288.00;0.95;3.12;Leclerc;
EC00000160;Réel;2025;1;2025-01-05;BU01;Céréales & Meunerie;Reims;P101;Farine T55 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;1774.00;0.96;1.70;Casino;
EC00000161;Réel;2025;1;2025-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2145.00;1.05;2.25;Leclerc;
EC00000162;Réel;2025;1;2025-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2162.00;1.05;2.27;Géant Casino;
EC00000163;Réel;2025;1;2025-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;3008.00;1.05;3.16;Auchan;
EC00000164;Réel;2025;1;2025-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2322.00;1.05;2.44;Cora;
EC00000165;Réel;2025;1;2025-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2141.00;1.05;2.25;Monoprix;
EC00000166;Réel;2025;1;2025-01-22;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1874.00;1.05;1.97;Géant Casino;
EC00000167;Réel;2025;1;2025-01-22;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3777.00;1.05;3.97;Monoprix;
EC00000168;Réel;2025;1;2025-01-22;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;902.00;1.05;0.95;Auchan;
EC00000169;Réel;2025;1;2025-01-22;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2888.00;1.05;3.03;Leclerc;
EC00000170;Réel;2025;1;2025-01-22;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;416.00;1.03;0.43;Intermarché;
EC00000171;Réel;2025;1;2025-01-15;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3808.00;1.05;4.00;Intermarché;
EC00000172;Réel;2025;1;2025-01-15;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1737.00;1.05;1.82;Casino;
EC00000173;Réel;2025;1;2025-01-15;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4516.00;1.05;4.74;Cora;
EC00000174;Réel;2025;1;2025-01-15;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1055.00;1.05;1.11;Géant Casino;
EC00000175;Réel;2025;1;2025-01-15;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1159.00;1.05;1.22;Leclerc;
EC00000176;Réel;2025;1;2025-01-16;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2308.00;1.05;2.42;Géant Casino;
EC00000177;Réel;2025;1;2025-01-16;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2159.00;1.05;2.27;Casino;
EC00000178;Réel;2025;1;2025-01-16;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1519.00;1.05;1.60;Système U;
EC00000179;Réel;2025;1;2025-01-16;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1578.00;1.05;1.66;Cora;
EC00000180;Réel;2025;1;2025-01-16;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3473.00;1.05;3.64;Auchan;
EC00000181;Réel;2025;1;2025-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;4424.00;1.05;4.64;Casino;
EC00000182;Réel;2025;1;2025-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1212.00;1.05;1.27;Système U;
EC00000183;Réel;2025;1;2025-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2253.00;1.05;2.37;Cora;
EC00000184;Réel;2025;1;2025-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;568.00;1.06;0.60;Leclerc;
EC00000185;Réel;2025;1;2025-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1553.00;1.05;1.63;Carrefour;
EC00000186;Réel;2025;1;2025-01-15;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;907.00;1.05;0.95;Leclerc;
EC00000187;Réel;2025;1;2025-01-15;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1836.00;1.05;1.93;Monoprix;
EC00000188;Réel;2025;1;2025-01-15;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4741.00;1.05;4.98;Intermarché;
EC00000189;Réel;2025;1;2025-01-15;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;582.00;1.05;0.61;Casino;
EC00000190;Réel;2025;1;2025-01-15;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3986.00;1.05;4.18;Géant Casino;
EC00000191;Réel;2025;1;2025-01-18;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4082.00;1.05;4.29;Intermarché;
EC00000192;Réel;2025;1;2025-01-18;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1221.00;1.05;1.28;Carrefour;
EC00000193;Réel;2025;1;2025-01-18;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2181.00;1.05;2.29;Cora;
EC00000194;Réel;2025;1;2025-01-18;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2411.00;1.05;2.53;Leclerc;
EC00000195;Réel;2025;1;2025-01-18;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2077.00;1.05;2.18;Auchan;
EC00000196;Réel;2025;1;2025-01-03;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1239.00;1.05;1.30;Système U;
EC00000197;Réel;2025;1;2025-01-03;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2376.00;1.05;2.49;Géant Casino;
EC00000198;Réel;2025;1;2025-01-03;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1163.00;1.05;1.22;Carrefour;
EC00000199;Réel;2025;1;2025-01-03;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;4312.00;1.05;4.53;Cora;
EC00000200;Réel;2025;1;2025-01-03;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1512.00;1.05;1.59;Monoprix;
EC00000201;Réel;2025;1;2025-01-03;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;932.00;1.05;0.98;Géant Casino;
EC00000202;Réel;2025;1;2025-01-03;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2327.00;1.05;2.44;Cora;
EC00000203;Réel;2025;1;2025-01-03;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3402.00;1.05;3.57;Intermarché;
EC00000204;Réel;2025;1;2025-01-03;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2395.00;1.05;2.51;Monoprix;
EC00000205;Réel;2025;1;2025-01-03;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;913.00;1.06;0.97;Carrefour;
EC00000206;Réel;2025;1;2025-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;949.00;1.05;1.00;Leclerc;
EC00000207;Réel;2025;1;2025-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;2720.00;1.05;2.86;Monoprix;
EC00000208;Réel;2025;1;2025-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;1640.00;1.05;1.72;Géant Casino;
EC00000209;Réel;2025;1;2025-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;1773.00;1.05;1.86;Cora;
EC00000210;Réel;2025;1;2025-01-26;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;5337.00;1.05;5.60;Auchan;
EC00000211;Réel;2025;1;2025-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;3150.00;1.05;3.31;Carrefour;
EC00000212;Réel;2025;1;2025-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1461.00;1.05;1.53;Auchan;
EC00000213;Réel;2025;1;2025-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;2898.00;1.05;3.04;Intermarché;
EC00000214;Réel;2025;1;2025-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;994.00;1.05;1.04;Cora;
EC00000215;Réel;2025;1;2025-01-27;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1247.00;1.06;1.32;Système U;
EC00000216;Réel;2025;1;2025-01-02;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;500.00;1.04;0.52;Intermarché;
EC00000217;Réel;2025;1;2025-01-02;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3216.00;1.05;3.38;Casino;
EC00000218;Réel;2025;1;2025-01-02;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3297.00;1.05;3.46;Carrefour;
EC00000219;Réel;2025;1;2025-01-02;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2134.00;1.05;2.24;Leclerc;
EC00000220;Réel;2025;1;2025-01-02;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3175.00;1.05;3.34;Cora;
EC00000221;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3767.00;1.05;3.96;Leclerc;
EC00000222;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3347.00;1.05;3.52;Géant Casino;
EC00000223;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;823.00;1.04;0.86;Carrefour;
EC00000224;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;535.00;1.05;0.56;Cora;
EC00000225;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;821.00;1.05;0.86;Casino;
EC00000226;Réel;2025;1;2025-01-01;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1516.00;1.05;1.59;Géant Casino;
EC00000227;Réel;2025;1;2025-01-01;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;362.00;1.05;0.38;Casino;
EC00000228;Réel;2025;1;2025-01-01;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4154.00;1.05;4.36;Cora;
EC00000229;Réel;2025;1;2025-01-01;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2957.00;1.05;3.10;Auchan;
EC00000230;Réel;2025;1;2025-01-01;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2337.00;1.05;2.46;Leclerc;
EC00000231;Réel;2025;1;2025-01-13;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1589.00;1.05;1.67;Système U;
EC00000232;Réel;2025;1;2025-01-13;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1358.00;1.05;1.43;Géant Casino;
EC00000233;Réel;2025;1;2025-01-13;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1228.00;1.05;1.29;Intermarché;
EC00000234;Réel;2025;1;2025-01-13;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2715.00;1.05;2.85;Leclerc;
EC00000235;Réel;2025;1;2025-01-13;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;5695.00;1.05;5.97;Monoprix;
EC00000236;Réel;2025;1;2025-01-24;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1542.00;1.05;1.62;Système U;
EC00000237;Réel;2025;1;2025-01-24;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1063.00;1.05;1.12;Casino;
EC00000238;Réel;2025;1;2025-01-24;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2635.00;1.05;2.77;Carrefour;
EC00000239;Réel;2025;1;2025-01-24;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3187.00;1.05;3.35;Auchan;
EC00000240;Réel;2025;1;2025-01-24;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;962.00;1.04;1.00;Géant Casino;
EC00000241;Réel;2025;1;2025-01-01;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;733.00;1.05;0.77;Auchan;
EC00000242;Réel;2025;1;2025-01-01;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1837.00;1.05;1.93;Leclerc;
EC00000243;Réel;2025;1;2025-01-01;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2489.00;1.05;2.61;Intermarché;
EC00000244;Réel;2025;1;2025-01-01;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1803.00;1.05;1.89;Cora;
EC00000245;Réel;2025;1;2025-01-01;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2764.00;1.05;2.91;Géant Casino;
EC00000246;Réel;2025;1;2025-01-10;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2311.00;1.05;2.43;Leclerc;
EC00000247;Réel;2025;1;2025-01-10;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2679.00;1.05;2.81;Monoprix;
EC00000248;Réel;2025;1;2025-01-10;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3444.00;1.05;3.62;Carrefour;
EC00000249;Réel;2025;1;2025-01-10;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1035.00;1.05;1.09;Système U;
EC00000250;Réel;2025;1;2025-01-10;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1325.00;1.04;1.38;Intermarché;
EC00000251;Réel;2025;1;2025-01-04;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3228.00;1.05;3.39;Auchan;
EC00000252;Réel;2025;1;2025-01-04;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1443.00;1.05;1.51;Monoprix;
EC00000253;Réel;2025;1;2025-01-04;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2838.00;1.05;2.98;Cora;
EC00000254;Réel;2025;1;2025-01-04;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1094.00;1.05;1.15;Leclerc;
EC00000255;Réel;2025;1;2025-01-04;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1448.00;1.05;1.52;Système U;
EC00000256;Réel;2025;1;2025-01-24;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4229.00;1.05;4.44;Cora;
EC00000257;Réel;2025;1;2025-01-24;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3198.00;1.05;3.36;Monoprix;
EC00000258;Réel;2025;1;2025-01-24;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;995.00;1.05;1.04;Leclerc;
EC00000259;Réel;2025;1;2025-01-24;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1669.00;1.05;1.75;Casino;
EC00000260;Réel;2025;1;2025-01-24;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1041.00;1.06;1.10;Intermarché;
EC00000261;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;1601.00;1.05;1.68;Intermarché;
EC00000262;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;707.00;1.05;0.74;Géant Casino;
EC00000263;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;1999.00;1.05;2.10;Carrefour;
EC00000264;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;4083.00;1.05;4.29;Auchan;
EC00000265;Réel;2025;1;2025-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;2173.00;1.05;2.28;Leclerc;
EC00000266;Réel;2025;1;2025-01-02;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;482.00;1.06;0.51;Monoprix;
EC00000267;Réel;2025;1;2025-01-02;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4942.00;1.05;5.19;Casino;
EC00000268;Réel;2025;1;2025-01-02;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2110.00;1.05;2.22;Auchan;
EC00000269;Réel;2025;1;2025-01-02;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1005.00;1.04;1.05;Géant Casino;
EC00000270;Réel;2025;1;2025-01-02;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1623.00;1.05;1.70;Intermarché;
EC00000271;Réel;2025;1;2025-01-04;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3615.00;1.05;3.80;Leclerc;
EC00000272;Réel;2025;1;2025-01-04;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2214.00;1.05;2.33;Géant Casino;
EC00000273;Réel;2025;1;2025-01-04;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1500.00;1.05;1.58;Casino;
