EcritureID;Scenario;Annee;Mois;Date;CodeEntite;Entite;Site;CodeProduit;Produit;Canal;Compte;LibelleCompte;PosteP&L;Quantite;PrixUnitaire_EUR;Montant_kEUR;Client;CentreCout
EC00000137;Réel;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;5059.00;1.05;5.31;Cora;
EC00000138;Réel;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2596.00;1.05;2.73;Carrefour;
EC00000139;Réel;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2914.00;1.05;3.06;Géant Casino;
EC00000140;Réel;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;6185.00;1.05;6.49;Intermarché;
EC00000141;Réel;2026;1;2026-01-15;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;913.00;1.05;0.96;Cora;
EC00000142;Réel;2026;1;2026-01-15;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2751.00;1.05;2.89;Leclerc;
EC00000143;Réel;2026;1;2026-01-15;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;5394.00;1.05;5.67;Auchan;
EC00000144;Réel;2026;1;2026-01-15;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;8164.00;1.05;8.57;Intermarché;
EC00000145;Réel;2026;1;2026-01-15;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2069.00;1.05;2.17;Monoprix;
EC00000146;Réel;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3610.00;1.05;3.79;Auchan;
EC00000147;Réel;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4608.00;1.05;4.84;Géant Casino;
EC00000148;Réel;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3617.00;1.05;3.80;Cora;
EC00000149;Réel;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4481.00;1.05;4.70;Leclerc;
EC00000150;Réel;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;772.00;1.05;0.81;Casino;
EC00000151;Réel;2026;1;2026-01-28;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3441.00;1.05;3.61;Casino;
EC00000152;Réel;2026;1;2026-01-28;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2380.00;1.05;2.50;Système U;
EC00000153;Réel;2026;1;2026-01-28;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3680.00;1.05;3.86;Cora;
EC00000154;Réel;2026;1;2026-01-28;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4584.00;1.05;4.81;Géant Casino;
EC00000155;Réel;2026;1;2026-01-28;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2167.00;1.05;2.28;Monoprix;
EC00000156;Réel;2026;1;2026-01-18;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3536.00;1.05;3.71;Monoprix;
EC00000157;Réel;2026;1;2026-01-18;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2887.00;1.05;3.03;Système U;
EC00000158;Réel;2026;1;2026-01-18;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3587.00;1.05;3.77;Leclerc;
EC00000159;Réel;2026;1;2026-01-18;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;8010.00;1.05;8.41;Intermarché;
EC00000160;Réel;2026;1;2026-01-18;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2412.00;1.05;2.53;Cora;
EC00000161;Réel;2026;1;2026-01-18;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3922.00;1.05;4.12;Leclerc;
EC00000162;Réel;2026;1;2026-01-18;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;6095.00;1.05;6.40;Intermarché;
EC00000163;Réel;2026;1;2026-01-18;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3156.00;1.05;3.31;Monoprix;
EC00000164;Réel;2026;1;2026-01-18;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4580.00;1.05;4.81;Carrefour;
EC00000165;Réel;2026;1;2026-01-18;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2317.00;1.05;2.43;Casino;
EC00000166;Réel;2026;1;2026-01-17;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4970.00;1.05;5.22;Intermarché;
EC00000167;Réel;2026;1;2026-01-17;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;647.00;1.05;0.68;Leclerc;
EC00000168;Réel;2026;1;2026-01-17;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1884.00;1.05;1.98;Carrefour;
EC00000169;Réel;2026;1;2026-01-17;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;5542.00;1.05;5.82;Système U;
EC00000170;Réel;2026;1;2026-01-17;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;8669.00;1.05;9.10;Casino;
EC00000171;Réel;2026;1;2026-01-08;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;5085.00;1.05;5.34;Monoprix;
EC00000172;Réel;2026;1;2026-01-08;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1612.00;1.05;1.69;Casino;
EC00000173;Réel;2026;1;2026-01-08;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;7635.00;1.05;8.02;Intermarché;
EC00000174;Réel;2026;1;2026-01-08;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2734.00;1.05;2.87;Auchan;
EC00000175;Réel;2026;1;2026-01-08;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3970.00;1.05;4.17;Système U;
EC00000176;Réel;2026;1;2026-01-23;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3678.00;1.05;3.86;Intermarché;
EC00000177;Réel;2026;1;2026-01-23;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3621.00;1.05;3.80;Leclerc;
EC00000178;Réel;2026;1;2026-01-23;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;5768.00;1.05;6.06;Système U;
EC00000179;Réel;2026;1;2026-01-23;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3406.00;1.05;3.58;Géant Casino;
EC00000180;Réel;2026;1;2026-01-23;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1109.00;1.05;1.16;Auchan;
EC00000181;Réel;2026;1;2026-01-19;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;6119.00;1.05;6.43;Géant Casino;
EC00000182;Réel;2026;1;2026-01-19;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;5394.00;1.05;5.66;Casino;
EC00000183;Réel;2026;1;2026-01-19;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;761.00;1.05;0.80;Monoprix;
EC00000184;Réel;2026;1;2026-01-19;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2616.00;1.05;2.75;Système U;
EC00000185;Réel;2026;1;2026-01-19;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2146.00;1.05;2.25;Leclerc;
EC00000186;Réel;2026;1;2026-01-25;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1932.00;1.05;2.03;Leclerc;
EC00000187;Réel;2026;1;2026-01-25;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4688.00;1.05;4.92;Auchan;
EC00000188;Réel;2026;1;2026-01-25;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4799.00;1.05;5.04;Monoprix;
EC00000189;Réel;2026;1;2026-01-25;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2941.00;1.05;3.09;Carrefour;
EC00000190;Réel;2026;1;2026-01-25;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;7970.00;1.05;8.37;Géant Casino;
EC00000191;Réel;2026;1;2026-01-16;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;688.00;1.40;0.96;Casino;
EC00000192;Réel;2026;1;2026-01-16;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;852.00;1.40;1.19;Carrefour;
EC00000193;Réel;2026;1;2026-01-16;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1032.00;1.41;1.45;Monoprix;
EC00000194;Réel;2026;1;2026-01-16;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1806.00;1.40;2.53;Leclerc;
EC00000195;Réel;2026;1;2026-01-16;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2414.00;1.40;3.38;Auchan;
EC00000196;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;703.00;1.39;0.98;Casino;
EC00000197;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1987.00;1.40;2.78;Intermarché;
EC00000198;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2343.00;1.40;3.28;Leclerc;
EC00000199;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2877.00;1.40;4.03;Géant Casino;
EC00000200;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1175.00;1.40;1.65;Monoprix;
EC00000201;Réel;2026;1;2026-01-05;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1806.00;1.40;2.53;Géant Casino;
EC00000202;Réel;2026;1;2026-01-05;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1484.00;1.40;2.08;Casino;
EC00000203;Réel;2026;1;2026-01-05;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1678.00;1.40;2.35;Carrefour;
EC00000204;Réel;2026;1;2026-01-05;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1265.00;1.40;1.77;Leclerc;
EC00000205;Réel;2026;1;2026-01-05;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2057.00;1.40;2.88;Intermarché;
EC00000206;Réel;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;243.00;1.40;0.34;Leclerc;
EC00000207;Réel;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;939.00;1.40;1.31;Géant Casino;
EC00000208;Réel;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1229.00;1.40;1.72;Carrefour;
EC00000209;Réel;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1946.00;1.40;2.73;Casino;
EC00000210;Réel;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2754.00;1.40;3.86;Intermarché;
EC00000211;Réel;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2246.00;1.40;3.15;Leclerc;
EC00000212;Réel;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;873.00;1.40;1.22;Auchan;
EC00000213;Réel;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1912.00;1.40;2.68;Géant Casino;
EC00000214;Réel;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;913.00;1.40;1.28;Système U;
EC00000215;Réel;2026;1;2026-01-26;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2795.00;1.40;3.91;Intermarché;
EC00000216;Réel;2026;1;2026-01-03;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1492.00;1.40;2.09;Carrefour;
EC00000217;Réel;2026;1;2026-01-03;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3186.00;1.40;4.46;Cora;
EC00000218;Réel;2026;1;2026-01-03;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1136.00;1.40;1.59;Casino;
EC00000219;Réel;2026;1;2026-01-03;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1019.00;1.40;1.43;Système U;
EC00000220;Réel;2026;1;2026-01-03;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;884.00;1.39;1.23;Auchan;
EC00000221;Réel;2026;1;2026-01-10;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;736.00;1.40;1.03;Système U;
EC00000222;Réel;2026;1;2026-01-10;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2695.00;1.40;3.77;Géant Casino;
EC00000223;Réel;2026;1;2026-01-10;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2164.00;1.40;3.03;Auchan;
EC00000224;Réel;2026;1;2026-01-10;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;537.00;1.40;0.75;Monoprix;
EC00000225;Réel;2026;1;2026-01-10;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;972.00;1.41;1.37;Leclerc;
EC00000226;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;454.00;1.41;0.64;Leclerc;
EC00000227;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2815.00;1.40;3.94;Système U;
EC00000228;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1137.00;1.40;1.59;Casino;
EC00000229;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1660.00;1.40;2.32;Auchan;
EC00000230;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1849.00;1.40;2.59;Géant Casino;
EC00000231;Réel;2026;1;2026-01-28;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1553.00;1.40;2.17;Géant Casino;
EC00000232;Réel;2026;1;2026-01-28;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1546.00;1.40;2.17;Leclerc;
EC00000233;Réel;2026;1;2026-01-28;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;1441.00;1.40;2.02;Intermarché;
EC00000234;Réel;2026;1;2026-01-28;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;3925.00;1.40;5.50;Auchan;
EC00000235;Réel;2026;1;2026-01-28;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;707000;Ventes de marchandises;Chiffre d'affaires;953.00;1.40;1.33;Carrefour;
EC00000236;Réel;2026;1;2026-01-11;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2553.00;1.40;3.57;Auchan;
EC00000237;Réel;2026;1;2026-01-11;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;471.00;1.40;0.66;Monoprix;
EC00000238;Réel;2026;1;2026-01-11;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;431.00;1.39;0.60;Cora;
EC00000239;Réel;2026;1;2026-01-11;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2028.00;1.40;2.84;Casino;
EC00000240;Réel;2026;1;2026-01-11;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2645.00;1.40;3.71;Intermarché;
EC00000241;Réel;2026;1;2026-01-09;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3632.00;1.40;5.08;Système U;
EC00000242;Réel;2026;1;2026-01-09;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2406.00;1.40;3.37;Cora;
EC00000243;Réel;2026;1;2026-01-09;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;156.00;1.41;0.22;Leclerc;
EC00000244;Réel;2026;1;2026-01-09;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2001.00;1.40;2.80;Géant Casino;
EC00000245;Réel;2026;1;2026-01-09;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;768.00;1.41;1.08;Auchan;
EC00000246;Réel;2026;1;2026-01-14;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2161.00;1.40;3.03;Géant Casino;
EC00000247;Réel;2026;1;2026-01-14;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;716.00;1.40;1.00;Leclerc;
EC00000248;Réel;2026;1;2026-01-14;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1439.00;1.40;2.01;Auchan;
EC00000249;Réel;2026;1;2026-01-14;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2947.00;1.40;4.13;Cora;
EC00000250;Réel;2026;1;2026-01-14;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1105.00;1.40;1.55;Monoprix;
EC00000251;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1951.00;1.40;2.73;Monoprix;
EC00000252;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1684.00;1.40;2.36;Géant Casino;
EC00000253;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1195.00;1.40;1.67;Système U;
EC00000254;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2995.00;1.40;4.19;Leclerc;
EC00000255;Réel;2026;1;2026-01-21;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1556.00;1.40;2.18;Cora;
EC00000256;Réel;2026;1;2026-01-12;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1467.00;1.40;2.05;Auchan;
EC00000257;Réel;2026;1;2026-01-12;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1433.00;1.40;2.01;Carrefour;
EC00000258;Réel;2026;1;2026-01-12;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1883.00;1.40;2.64;Cora;
EC00000259;Réel;2026;1;2026-01-12;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;603.00;1.39;0.84;Monoprix;
EC00000260;Réel;2026;1;2026-01-12;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2113.00;1.40;2.96;Système U;
EC00000261;Réel;2026;1;2026-01-10;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;613.00;1.40;0.86;Leclerc;
EC00000262;Réel;2026;1;2026-01-10;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;607.00;1.40;0.85;Système U;
EC00000263;Réel;2026;1;2026-01-10;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3237.00;1.40;4.53;Géant Casino;
EC00000264;Réel;2026;1;2026-01-10;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3396.00;1.40;4.75;Carrefour;
EC00000265;Réel;2026;1;2026-01-10;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;942.00;1.40;1.32;Monoprix;
EC00000266;Réel;2026;1;2026-01-17;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4323.00;1.40;6.06;Casino;
EC00000267;Réel;2026;1;2026-01-17;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2123.00;1.40;2.97;Leclerc;
EC00000268;Réel;2026;1;2026-01-17;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;616.00;1.40;0.86;Carrefour;
EC00000269;Réel;2026;1;2026-01-17;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;432.00;1.39;0.60;Cora;
EC00000270;Réel;2026;1;2026-01-17;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1074.00;1.41;1.51;Monoprix;
EC00000271;Réel;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4512.00;1.40;6.32;Carrefour;
EC00000272;Réel;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2356.00;1.40;3.30;Cora;
